lon,lat,elv,elv
-78.542,-0.792,3.21261,3212.61
-78.542,-0.795,3.24077,3240.77
-78.542,-0.798,3.21296,3212.96
-78.542,-0.8,3.19555,3195.55
-78.542,-0.803,3.23035,3230.35
-78.542,-0.806,3.23321,3233.21
-78.542,-0.809,3.22764,3227.64
-78.542,-0.811,3.20853,3208.53
-78.542,-0.814,3.19773,3197.73
-78.542,-0.817,3.13475,3134.75
-78.542,-0.82,3.06288,3062.88
-78.542,-0.822,3.07176,3071.76
-78.542,-0.825,3.1561,3156.1
-78.542,-0.828,3.05817,3058.17
-78.542,-0.831,3.11929,3119.29
-78.542,-0.833,3.20569,3205.69
-78.542,-0.836,3.20091,3200.91
-78.539,-0.559,3.59561,3595.61
-78.539,-0.562,3.63289,3632.89
-78.539,-0.564,3.63009,3630.09
-78.539,-0.567,3.68736,3687.36
-78.539,-0.57,3.68686,3686.86
-78.539,-0.573,3.71047,3710.47
-78.539,-0.575,3.61017,3610.17
-78.539,-0.578,3.52218,3522.18
-78.539,-0.581,3.58506,3585.06
-78.539,-0.584,3.68892,3688.92
-78.539,-0.586,3.71602,3716.02
-78.539,-0.589,3.756,3756
-78.539,-0.592,3.87705,3877.05
-78.539,-0.595,3.92861,3928.61
-78.539,-0.597,3.88109,3881.09
-78.539,-0.6,3.91748,3917.48
-78.539,-0.603,4.0058,4005.8
-78.539,-0.605,4.02426,4024.26
-78.539,-0.608,3.9725,3972.5
-78.539,-0.611,3.9655,3965.5
-78.539,-0.614,3.92942,3929.42
-78.539,-0.616,3.87086,3870.86
-78.539,-0.619,3.82142,3821.42
-78.539,-0.622,3.79696,3796.96
-78.539,-0.625,3.77818,3778.18
-78.539,-0.627,3.74973,3749.73
-78.539,-0.63,3.68727,3687.27
-78.539,-0.633,3.604,3604
-78.539,-0.636,3.55184,3551.84
-78.539,-0.638,3.51691,3516.91
-78.539,-0.641,3.48198,3481.98
-78.539,-0.644,3.45366,3453.66
-78.539,-0.647,3.42522,3425.22
-78.539,-0.649,3.40131,3401.31
-78.539,-0.652,3.42235,3422.35
-78.539,-0.655,3.42956,3429.56
-78.539,-0.658,3.42585,3425.85
-78.539,-0.66,3.4261,3426.1
-78.539,-0.663,3.41855,3418.55
-78.539,-0.666,3.40916,3409.16
-78.539,-0.669,3.41339,3413.39
-78.539,-0.671,3.41763,3417.63
-78.539,-0.674,3.40136,3401.36
-78.539,-0.677,3.37447,3374.47
-78.539,-0.68,3.36031,3360.31
-78.539,-0.682,3.36193,3361.93
-78.539,-0.685,3.37053,3370.53
-78.539,-0.688,3.36629,3366.29
-78.539,-0.691,3.36022,3360.22
-78.539,-0.693,3.35051,3350.51
-78.539,-0.696,3.34559,3345.59
-78.539,-0.699,3.33981,3339.81
-78.539,-0.702,3.32902,3329.02
-78.539,-0.704,3.31764,3317.64
-78.539,-0.707,3.30325,3303.25
-78.539,-0.71,3.29485,3294.85
-78.539,-0.713,3.28907,3289.07
-78.539,-0.715,3.28259,3282.59
-78.539,-0.718,3.2705,3270.5
-78.539,-0.721,3.24353,3243.53
-78.539,-0.724,3.2254,3225.4
-78.539,-0.726,3.20219,3202.19
-78.539,-0.729,3.20958,3209.58
-78.539,-0.732,3.20754,3207.54
-78.539,-0.735,3.19852,3198.52
-78.539,-0.737,3.19601,3196.01
-78.539,-0.74,3.19871,3198.71
-78.539,-0.743,3.20462,3204.62
-78.539,-0.746,3.20482,3204.82
-78.539,-0.748,3.23603,3236.03
-78.539,-0.751,3.22408,3224.08
-78.539,-0.754,3.2035,3203.5
-78.539,-0.757,3.22959,3229.59
-78.539,-0.759,3.24644,3246.44
-78.539,-0.762,3.26463,3264.63
-78.539,-0.765,3.25757,3257.57
-78.539,-0.768,3.24183,3241.83
-78.539,-0.77,3.19703,3197.03
-78.539,-0.773,3.20391,3203.91
-78.539,-0.776,3.21406,3214.06
-78.539,-0.779,3.24721,3247.21
-78.539,-0.781,3.24892,3248.92
-78.539,-0.784,3.2298,3229.8
-78.539,-0.787,3.25248,3252.48
-78.539,-0.79,3.24329,3243.29
-78.539,-0.792,3.22696,3226.96
-78.539,-0.795,3.24159,3241.59
-78.539,-0.798,3.22318,3223.18
-78.539,-0.8,3.21924,3219.24
-78.539,-0.803,3.24378,3243.78
-78.539,-0.806,3.24595,3245.95
-78.539,-0.809,3.23452,3234.52
-78.539,-0.811,3.20004,3200.04
-78.539,-0.814,3.12949,3129.49
-78.539,-0.817,3.07966,3079.66
-78.539,-0.82,3.08338,3083.38
-78.539,-0.822,3.09225,3092.25
-78.539,-0.825,3.18271,3182.71
-78.539,-0.828,3.0637,3063.7
-78.539,-0.831,3.13242,3132.42
-78.539,-0.833,3.22109,3221.09
-78.539,-0.836,3.21056,3210.56
-78.536,-0.559,3.66494,3664.94
-78.536,-0.562,3.73979,3739.79
-78.536,-0.564,3.73078,3730.78
-78.536,-0.567,3.71227,3712.27
-78.536,-0.57,3.74687,3746.87
-78.536,-0.573,3.7906,3790.6
-78.536,-0.575,3.70787,3707.87
-78.536,-0.578,3.58641,3586.41
-78.536,-0.581,3.60145,3601.45
-78.536,-0.584,3.67682,3676.82
-78.536,-0.586,3.75233,3752.33
-78.536,-0.589,3.79356,3793.56
-78.536,-0.592,3.84445,3844.45
-78.536,-0.595,3.92047,3920.47
-78.536,-0.597,3.93894,3938.94
-78.536,-0.6,3.96919,3969.19
-78.536,-0.603,4.04483,4044.83
-78.536,-0.605,4.05922,4059.22
-78.536,-0.608,4.01659,4016.59
-78.536,-0.611,3.96579,3965.79
-78.536,-0.614,3.88784,3887.84
-78.536,-0.616,3.84658,3846.58
-78.536,-0.619,3.85469,3854.69
-78.536,-0.622,3.85699,3856.99
-78.536,-0.625,3.81586,3815.86
-78.536,-0.627,3.73406,3734.06
-78.536,-0.63,3.65469,3654.69
-78.536,-0.633,3.5972,3597.2
-78.536,-0.636,3.56017,3560.17
-78.536,-0.638,3.52596,3525.96
-78.536,-0.641,3.49442,3494.42
-78.536,-0.644,3.4667,3466.7
-78.536,-0.647,3.43674,3436.74
-78.536,-0.649,3.41155,3411.55
-78.536,-0.652,3.43279,3432.79
-78.536,-0.655,3.43661,3436.61
-78.536,-0.658,3.43733,3437.33
-78.536,-0.66,3.43224,3432.24
-78.536,-0.663,3.42881,3428.81
-78.536,-0.666,3.43605,3436.05
-78.536,-0.669,3.42961,3429.61
-78.536,-0.671,3.42145,3421.45
-78.536,-0.674,3.39661,3396.61
-78.536,-0.677,3.38336,3383.36
-78.536,-0.68,3.38025,3380.25
-78.536,-0.682,3.38424,3384.24
-78.536,-0.685,3.3848,3384.8
-78.536,-0.688,3.37876,3378.76
-78.536,-0.691,3.37277,3372.77
-78.536,-0.693,3.36555,3365.55
-78.536,-0.696,3.36574,3365.74
-78.536,-0.699,3.36824,3368.24
-78.536,-0.702,3.36314,3363.14
-78.536,-0.704,3.33675,3336.75
-78.536,-0.707,3.3124,3312.4
-78.536,-0.71,3.30714,3307.14
-78.536,-0.713,3.29365,3293.65
-78.536,-0.715,3.27179,3271.79
-78.536,-0.718,3.25694,3256.94
-78.536,-0.721,3.24693,3246.93
-78.536,-0.724,3.22287,3222.87
-78.536,-0.726,3.22859,3228.59
-78.536,-0.729,3.22679,3226.79
-78.536,-0.732,3.21881,3218.81
-78.536,-0.735,3.21979,3219.79
-78.536,-0.737,3.23518,3235.18
-78.536,-0.74,3.24959,3249.59
-78.536,-0.743,3.25619,3256.19
-78.536,-0.746,3.25194,3251.94
-78.536,-0.748,3.2435,3243.5
-78.536,-0.751,3.26032,3260.32
-78.536,-0.754,3.24892,3248.92
-78.536,-0.757,3.24402,3244.02
-78.536,-0.759,3.2838,3283.8
-78.536,-0.762,3.28328,3283.28
-78.536,-0.765,3.2605,3260.5
-78.536,-0.768,3.27399,3273.99
-78.536,-0.77,3.21263,3212.63
-78.536,-0.773,3.23101,3231.01
-78.536,-0.776,3.2033,3203.3
-78.536,-0.779,3.2673,3267.3
-78.536,-0.781,3.25469,3254.69
-78.536,-0.784,3.25902,3259.02
-78.536,-0.787,3.25697,3256.97
-78.536,-0.79,3.25593,3255.93
-78.536,-0.792,3.25398,3253.98
-78.536,-0.795,3.26263,3262.63
-78.536,-0.798,3.23677,3236.77
-78.536,-0.8,3.25045,3250.45
-78.536,-0.803,3.25593,3255.93
-78.536,-0.806,3.2539,3253.9
-78.536,-0.809,3.23612,3236.12
-78.536,-0.811,3.20946,3209.46
-78.536,-0.814,3.15561,3155.61
-78.536,-0.817,3.08001,3080.01
-78.536,-0.82,3.13476,3134.76
-78.536,-0.822,3.10541,3105.41
-78.536,-0.825,3.17074,3170.74
-78.536,-0.828,3.05799,3057.99
-78.536,-0.831,3.17038,3170.38
-78.536,-0.833,3.23252,3232.52
-78.536,-0.836,3.22006,3220.06
-78.533,-0.559,3.68557,3685.57
-78.533,-0.562,3.77594,3775.94
-78.533,-0.564,3.84792,3847.92
-78.533,-0.567,3.81491,3814.91
-78.533,-0.57,3.79186,3791.86
-78.533,-0.573,3.80092,3800.92
-78.533,-0.575,3.70597,3705.97
-78.533,-0.578,3.65006,3650.06
-78.533,-0.581,3.6363,3636.3
-78.533,-0.584,3.70328,3703.28
-78.533,-0.586,3.72875,3728.75
-78.533,-0.589,3.80294,3802.94
-78.533,-0.592,3.85329,3853.29
-78.533,-0.595,3.89141,3891.41
-78.533,-0.597,3.94779,3947.79
-78.533,-0.6,4.02007,4020.07
-78.533,-0.603,4.08398,4083.98
-78.533,-0.605,4.08574,4085.74
-78.533,-0.608,3.98627,3986.27
-78.533,-0.611,3.90834,3908.34
-78.533,-0.614,3.89085,3890.85
-78.533,-0.616,3.8969,3896.9
-78.533,-0.619,3.93147,3931.47
-78.533,-0.622,3.90127,3901.27
-78.533,-0.625,3.82054,3820.54
-78.533,-0.627,3.73308,3733.08
-78.533,-0.63,3.66501,3665.01
-78.533,-0.633,3.61028,3610.28
-78.533,-0.636,3.57073,3570.73
-78.533,-0.638,3.56129,3561.29
-78.533,-0.641,3.51522,3515.22
-78.533,-0.644,3.48074,3480.74
-78.533,-0.647,3.45615,3456.15
-78.533,-0.649,3.42744,3427.44
-78.533,-0.652,3.44614,3446.14
-78.533,-0.655,3.44744,3447.44
-78.533,-0.658,3.44841,3448.41
-78.533,-0.66,3.44371,3443.71
-78.533,-0.663,3.45582,3455.82
-78.533,-0.666,3.44591,3445.91
-78.533,-0.669,3.43657,3436.57
-78.533,-0.671,3.41419,3414.19
-78.533,-0.674,3.42045,3420.45
-78.533,-0.677,3.40486,3404.86
-78.533,-0.68,3.39586,3395.86
-78.533,-0.682,3.40154,3401.54
-78.533,-0.685,3.39765,3397.65
-78.533,-0.688,3.3908,3390.8
-78.533,-0.691,3.38313,3383.13
-78.533,-0.693,3.37819,3378.19
-78.533,-0.696,3.37603,3376.03
-78.533,-0.699,3.38021,3380.21
-78.533,-0.702,3.37185,3371.85
-78.533,-0.704,3.33818,3338.18
-78.533,-0.707,3.31271,3312.71
-78.533,-0.71,3.30046,3300.46
-78.533,-0.713,3.28411,3284.11
-78.533,-0.715,3.27147,3271.47
-78.533,-0.718,3.26879,3268.79
-78.533,-0.721,3.24463,3244.63
-78.533,-0.724,3.24595,3245.95
-78.533,-0.726,3.25661,3256.61
-78.533,-0.729,3.25806,3258.06
-78.533,-0.732,3.2808,3280.8
-78.533,-0.735,3.32352,3323.52
-78.533,-0.737,3.33198,3331.98
-78.533,-0.74,3.33494,3334.94
-78.533,-0.743,3.34333,3343.33
-78.533,-0.746,3.33735,3337.35
-78.533,-0.748,3.30928,3309.28
-78.533,-0.751,3.2684,3268.4
-78.533,-0.754,3.28731,3287.31
-78.533,-0.757,3.25471,3254.71
-78.533,-0.759,3.30282,3302.82
-78.533,-0.762,3.29338,3293.38
-78.533,-0.765,3.27799,3277.99
-78.533,-0.768,3.27739,3277.39
-78.533,-0.77,3.21827,3218.27
-78.533,-0.773,3.25094,3250.94
-78.533,-0.776,3.2079,3207.9
-78.533,-0.779,3.28296,3282.96
-78.533,-0.781,3.26984,3269.84
-78.533,-0.784,3.28543,3285.43
-78.533,-0.787,3.25543,3255.43
-78.533,-0.79,3.27178,3271.78
-78.533,-0.792,3.2727,3272.7
-78.533,-0.795,3.27565,3275.65
-78.533,-0.798,3.26124,3261.24
-78.533,-0.8,3.27431,3274.31
-78.533,-0.803,3.27051,3270.51
-78.533,-0.806,3.25419,3254.19
-78.533,-0.809,3.22887,3228.87
-78.533,-0.811,3.17426,3174.26
-78.533,-0.814,3.10956,3109.56
-78.533,-0.817,3.09062,3090.62
-78.533,-0.82,3.14644,3146.44
-78.533,-0.822,3.14935,3149.35
-78.533,-0.825,3.18462,3184.62
-78.533,-0.828,3.05656,3056.56
-78.533,-0.831,3.19181,3191.81
-78.533,-0.833,3.25129,3251.29
-78.533,-0.836,3.24147,3241.47
-78.531,-0.559,3.76817,3768.17
-78.531,-0.562,3.82243,3822.43
-78.531,-0.564,3.89781,3897.81
-78.531,-0.567,3.94318,3943.18
-78.531,-0.57,3.87412,3874.12
-78.531,-0.573,3.80583,3805.83
-78.531,-0.575,3.73979,3739.79
-78.531,-0.578,3.70859,3708.59
-78.531,-0.581,3.66829,3668.29
-78.531,-0.584,3.78148,3781.48
-78.531,-0.586,3.75388,3753.88
-78.531,-0.589,3.77274,3772.74
-78.531,-0.592,3.79638,3796.38
-78.531,-0.595,3.83359,3833.59
-78.531,-0.597,3.89573,3895.73
-78.531,-0.6,3.98834,3988.34
-78.531,-0.603,4.0779,4077.9
-78.531,-0.605,4.01164,4011.64
-78.531,-0.608,3.94371,3943.71
-78.531,-0.611,3.95018,3950.18
-78.531,-0.614,3.94887,3948.87
-78.531,-0.616,3.94772,3947.72
-78.531,-0.619,3.96335,3963.35
-78.531,-0.622,3.92693,3926.93
-78.531,-0.625,3.85246,3852.46
-78.531,-0.627,3.78069,3780.69
-78.531,-0.63,3.72274,3722.74
-78.531,-0.633,3.66237,3662.37
-78.531,-0.636,3.60512,3605.12
-78.531,-0.638,3.57269,3572.69
-78.531,-0.641,3.52052,3520.52
-78.531,-0.644,3.48564,3485.64
-78.531,-0.647,3.45491,3454.91
-78.531,-0.649,3.43442,3434.42
-78.531,-0.652,3.45335,3453.35
-78.531,-0.655,3.4662,3466.2
-78.531,-0.658,3.46279,3462.79
-78.531,-0.66,3.46831,3468.31
-78.531,-0.663,3.46653,3466.53
-78.531,-0.666,3.45494,3454.94
-78.531,-0.669,3.43524,3435.24
-78.531,-0.671,3.43742,3437.42
-78.531,-0.674,3.43858,3438.58
-78.531,-0.677,3.42386,3423.86
-78.531,-0.68,3.41252,3412.52
-78.531,-0.682,3.41662,3416.62
-78.531,-0.685,3.41192,3411.92
-78.531,-0.688,3.40429,3404.29
-78.531,-0.691,3.39459,3394.59
-78.531,-0.693,3.38649,3386.49
-78.531,-0.696,3.38234,3382.34
-78.531,-0.699,3.37842,3378.42
-78.531,-0.702,3.36276,3362.76
-78.531,-0.704,3.34431,3344.31
-78.531,-0.707,3.30853,3308.53
-78.531,-0.71,3.29867,3298.67
-78.531,-0.713,3.2989,3298.9
-78.531,-0.715,3.28895,3288.95
-78.531,-0.718,3.27729,3277.29
-78.531,-0.721,3.26068,3260.68
-78.531,-0.724,3.29006,3290.06
-78.531,-0.726,3.30551,3305.51
-78.531,-0.729,3.33401,3334.01
-78.531,-0.732,3.4049,3404.9
-78.531,-0.735,3.43877,3438.77
-78.531,-0.737,3.39139,3391.39
-78.531,-0.74,3.40502,3405.02
-78.531,-0.743,3.4066,3406.6
-78.531,-0.746,3.39183,3391.83
-78.531,-0.748,3.39613,3396.13
-78.531,-0.751,3.31602,3316.02
-78.531,-0.754,3.32559,3325.59
-78.531,-0.757,3.31029,3310.29
-78.531,-0.759,3.27427,3274.27
-78.531,-0.762,3.30332,3303.32
-78.531,-0.765,3.29767,3297.67
-78.531,-0.768,3.28442,3284.42
-78.531,-0.77,3.23726,3237.26
-78.531,-0.773,3.29108,3291.08
-78.531,-0.776,3.22916,3229.16
-78.531,-0.779,3.27292,3272.92
-78.531,-0.781,3.28464,3284.64
-78.531,-0.784,3.28059,3280.59
-78.531,-0.787,3.2798,3279.8
-78.531,-0.79,3.28709,3287.09
-78.531,-0.792,3.29079,3290.79
-78.531,-0.795,3.28099,3280.99
-78.531,-0.798,3.28019,3280.19
-78.531,-0.8,3.28199,3281.99
-78.531,-0.803,3.23866,3238.66
-78.531,-0.806,3.18528,3185.28
-78.531,-0.809,3.12908,3129.08
-78.531,-0.811,3.10445,3104.45
-78.531,-0.814,3.10129,3101.29
-78.531,-0.817,3.15073,3150.73
-78.531,-0.82,3.1532,3153.2
-78.531,-0.822,3.21911,3219.11
-78.531,-0.825,3.22473,3224.73
-78.531,-0.828,3.07146,3071.46
-78.531,-0.831,3.18639,3186.39
-78.531,-0.833,3.26483,3264.83
-78.531,-0.836,3.27102,3271.02
-78.528,-0.559,3.77507,3775.07
-78.528,-0.562,3.82045,3820.45
-78.528,-0.564,3.8769,3876.9
-78.528,-0.567,3.97427,3974.27
-78.528,-0.57,3.97657,3976.57
-78.528,-0.573,3.8692,3869.2
-78.528,-0.575,3.80908,3809.08
-78.528,-0.578,3.71311,3713.11
-78.528,-0.581,3.73427,3734.27
-78.528,-0.584,3.84285,3842.85
-78.528,-0.586,3.80129,3801.29
-78.528,-0.589,3.88894,3888.94
-78.528,-0.592,3.9283,3928.3
-78.528,-0.595,3.90514,3905.14
-78.528,-0.597,3.87125,3871.25
-78.528,-0.6,3.95127,3951.27
-78.528,-0.603,4.01874,4018.74
-78.528,-0.605,3.98158,3981.58
-78.528,-0.608,3.99357,3993.57
-78.528,-0.611,4.0072,4007.2
-78.528,-0.614,3.99504,3995.04
-78.528,-0.616,3.98423,3984.23
-78.528,-0.619,3.9876,3987.6
-78.528,-0.622,3.94512,3945.12
-78.528,-0.625,3.87259,3872.59
-78.528,-0.627,3.82281,3822.81
-78.528,-0.63,3.77202,3772.02
-78.528,-0.633,3.69238,3692.38
-78.528,-0.636,3.62111,3621.11
-78.528,-0.638,3.56746,3567.46
-78.528,-0.641,3.52105,3521.05
-78.528,-0.644,3.49097,3490.97
-78.528,-0.647,3.45715,3457.15
-78.528,-0.649,3.44453,3444.53
-78.528,-0.652,3.46556,3465.56
-78.528,-0.655,3.48238,3482.38
-78.528,-0.658,3.47523,3475.23
-78.528,-0.66,3.48248,3482.48
-78.528,-0.663,3.47457,3474.57
-78.528,-0.666,3.46054,3460.54
-78.528,-0.669,3.45284,3452.84
-78.528,-0.671,3.46214,3462.14
-78.528,-0.674,3.4571,3457.1
-78.528,-0.677,3.44385,3443.85
-78.528,-0.68,3.43052,3430.52
-78.528,-0.682,3.43352,3433.52
-78.528,-0.685,3.42857,3428.57
-78.528,-0.688,3.41751,3417.51
-78.528,-0.691,3.40315,3403.15
-78.528,-0.693,3.39228,3392.28
-78.528,-0.696,3.38701,3387.01
-78.528,-0.699,3.37924,3379.24
-78.528,-0.702,3.38056,3380.56
-78.528,-0.704,3.36032,3360.32
-78.528,-0.707,3.31734,3317.34
-78.528,-0.71,3.31038,3310.38
-78.528,-0.713,3.31677,3316.77
-78.528,-0.715,3.31582,3315.82
-78.528,-0.718,3.28135,3281.35
-78.528,-0.721,3.317,3317
-78.528,-0.724,3.36666,3366.66
-78.528,-0.726,3.41376,3413.76
-78.528,-0.729,3.45845,3458.45
-78.528,-0.732,3.49747,3497.47
-78.528,-0.735,3.47264,3472.64
-78.528,-0.737,3.43956,3439.56
-78.528,-0.74,3.43393,3433.93
-78.528,-0.743,3.40948,3409.48
-78.528,-0.746,3.39623,3396.23
-78.528,-0.748,3.37203,3372.03
-78.528,-0.751,3.3492,3349.2
-78.528,-0.754,3.314,3314
-78.528,-0.757,3.33226,3332.26
-78.528,-0.759,3.28492,3284.92
-78.528,-0.762,3.31909,3319.09
-78.528,-0.765,3.31489,3314.89
-78.528,-0.768,3.29481,3294.81
-78.528,-0.77,3.25848,3258.48
-78.528,-0.773,3.31806,3318.06
-78.528,-0.776,3.25507,3255.07
-78.528,-0.779,3.2744,3274.4
-78.528,-0.781,3.3147,3314.7
-78.528,-0.784,3.2929,3292.9
-78.528,-0.787,3.30844,3308.44
-78.528,-0.79,3.30417,3304.17
-78.528,-0.792,3.30869,3308.69
-78.528,-0.795,3.29011,3290.11
-78.528,-0.798,3.26671,3266.71
-78.528,-0.8,3.24469,3244.69
-78.528,-0.803,3.17189,3171.89
-78.528,-0.806,3.12234,3122.34
-78.528,-0.809,3.14018,3140.18
-78.528,-0.811,3.12962,3129.62
-78.528,-0.814,3.142,3142
-78.528,-0.817,3.16901,3169.01
-78.528,-0.82,3.17618,3176.18
-78.528,-0.822,3.27525,3275.25
-78.528,-0.825,3.17892,3178.92
-78.528,-0.828,3.08257,3082.57
-78.528,-0.831,3.17992,3179.92
-78.528,-0.833,3.28,3280
-78.528,-0.836,3.28189,3281.89
-78.525,-0.559,3.77421,3774.21
-78.525,-0.562,3.8327,3832.7
-78.525,-0.564,3.8682,3868.2
-78.525,-0.567,3.92019,3920.19
-78.525,-0.57,3.95902,3959.02
-78.525,-0.573,3.98245,3982.45
-78.525,-0.575,3.88743,3887.43
-78.525,-0.578,3.72608,3726.08
-78.525,-0.581,3.78855,3788.55
-78.525,-0.584,3.91074,3910.74
-78.525,-0.586,3.86172,3861.72
-78.525,-0.589,3.93599,3935.99
-78.525,-0.592,4.09685,4096.85
-78.525,-0.595,4.06992,4069.92
-78.525,-0.597,3.97667,3976.67
-78.525,-0.6,4.01466,4014.66
-78.525,-0.603,4.0459,4045.9
-78.525,-0.605,4.03738,4037.38
-78.525,-0.608,4.04865,4048.65
-78.525,-0.611,4.05647,4056.47
-78.525,-0.614,4.06969,4069.69
-78.525,-0.616,4.05903,4059.03
-78.525,-0.619,3.99264,3992.64
-78.525,-0.622,3.91916,3919.16
-78.525,-0.625,3.89217,3892.17
-78.525,-0.627,3.86724,3867.24
-78.525,-0.63,3.79879,3798.79
-78.525,-0.633,3.70174,3701.74
-78.525,-0.636,3.62885,3628.85
-78.525,-0.638,3.57772,3577.72
-78.525,-0.641,3.53425,3534.25
-78.525,-0.644,3.49748,3497.48
-78.525,-0.647,3.46247,3462.47
-78.525,-0.649,3.46228,3462.28
-78.525,-0.652,3.48299,3482.99
-78.525,-0.655,3.49544,3495.44
-78.525,-0.658,3.48811,3488.11
-78.525,-0.66,3.49108,3491.08
-78.525,-0.663,3.48039,3480.39
-78.525,-0.666,3.46603,3466.03
-78.525,-0.669,3.47391,3473.91
-78.525,-0.671,3.47385,3473.85
-78.525,-0.674,3.47112,3471.12
-78.525,-0.677,3.45229,3452.29
-78.525,-0.68,3.45088,3450.88
-78.525,-0.682,3.45145,3451.45
-78.525,-0.685,3.43975,3439.75
-78.525,-0.688,3.42334,3423.34
-78.525,-0.691,3.40962,3409.62
-78.525,-0.693,3.40299,3402.99
-78.525,-0.696,3.39635,3396.35
-78.525,-0.699,3.39009,3390.09
-78.525,-0.702,3.39011,3390.11
-78.525,-0.704,3.36735,3367.35
-78.525,-0.707,3.33812,3338.12
-78.525,-0.71,3.32871,3328.71
-78.525,-0.713,3.33192,3331.92
-78.525,-0.715,3.32769,3327.69
-78.525,-0.718,3.30885,3308.85
-78.525,-0.721,3.34753,3347.53
-78.525,-0.724,3.43657,3436.57
-78.525,-0.726,3.49953,3499.53
-78.525,-0.729,3.517,3517
-78.525,-0.732,3.52324,3523.24
-78.525,-0.735,3.48045,3480.45
-78.525,-0.737,3.47151,3471.51
-78.525,-0.74,3.44385,3443.85
-78.525,-0.743,3.40038,3400.38
-78.525,-0.746,3.38005,3380.05
-78.525,-0.748,3.37269,3372.69
-78.525,-0.751,3.36306,3363.06
-78.525,-0.754,3.31797,3317.97
-78.525,-0.757,3.33892,3338.92
-78.525,-0.759,3.29117,3291.17
-78.525,-0.762,3.32882,3328.82
-78.525,-0.765,3.32742,3327.42
-78.525,-0.768,3.3111,3311.1
-78.525,-0.77,3.27217,3272.17
-78.525,-0.773,3.32294,3322.94
-78.525,-0.776,3.27974,3279.74
-78.525,-0.779,3.2991,3299.1
-78.525,-0.781,3.32818,3328.18
-78.525,-0.784,3.312,3312
-78.525,-0.787,3.30964,3309.64
-78.525,-0.79,3.3184,3318.4
-78.525,-0.792,3.32407,3324.07
-78.525,-0.795,3.30587,3305.87
-78.525,-0.798,3.26314,3263.14
-78.525,-0.8,3.17007,3170.07
-78.525,-0.803,3.13611,3136.11
-78.525,-0.806,3.16839,3168.39
-78.525,-0.809,3.23561,3235.61
-78.525,-0.811,3.15459,3154.59
-78.525,-0.814,3.20933,3209.33
-78.525,-0.817,3.17224,3172.24
-78.525,-0.82,3.23039,3230.39
-78.525,-0.822,3.29493,3294.93
-78.525,-0.825,3.14109,3141.09
-78.525,-0.828,3.12639,3126.39
-78.525,-0.831,3.2306,3230.6
-78.525,-0.833,3.29907,3299.07
-78.525,-0.836,3.30355,3303.55
-78.522,-0.559,3.80326,3803.26
-78.522,-0.562,3.90833,3908.33
-78.522,-0.564,3.94687,3946.87
-78.522,-0.567,3.99544,3995.44
-78.522,-0.57,3.99232,3992.32
-78.522,-0.573,4.02866,4028.66
-78.522,-0.575,3.94229,3942.29
-78.522,-0.578,3.77792,3777.92
-78.522,-0.581,3.77189,3771.89
-78.522,-0.584,3.89644,3896.44
-78.522,-0.586,3.95197,3951.97
-78.522,-0.589,3.99594,3995.94
-78.522,-0.592,4.20472,4204.72
-78.522,-0.595,4.2063,4206.3
-78.522,-0.597,4.15195,4151.95
-78.522,-0.6,4.15261,4152.61
-78.522,-0.603,4.09439,4094.39
-78.522,-0.605,4.08869,4088.69
-78.522,-0.608,4.09412,4094.12
-78.522,-0.611,4.12006,4120.06
-78.522,-0.614,4.1389,4138.9
-78.522,-0.616,4.05705,4057.05
-78.522,-0.619,3.95873,3958.73
-78.522,-0.622,3.93917,3939.17
-78.522,-0.625,3.92032,3920.32
-78.522,-0.627,3.86841,3868.41
-78.522,-0.63,3.79612,3796.12
-78.522,-0.633,3.70615,3706.15
-78.522,-0.636,3.6336,3633.6
-78.522,-0.638,3.58274,3582.74
-78.522,-0.641,3.54022,3540.22
-78.522,-0.644,3.49506,3495.06
-78.522,-0.647,3.47934,3479.34
-78.522,-0.649,3.48083,3480.83
-78.522,-0.652,3.49868,3498.68
-78.522,-0.655,3.5112,3511.2
-78.522,-0.658,3.51006,3510.06
-78.522,-0.66,3.50142,3501.42
-78.522,-0.663,3.48963,3489.63
-78.522,-0.666,3.49414,3494.14
-78.522,-0.669,3.49398,3493.98
-78.522,-0.671,3.49405,3494.05
-78.522,-0.674,3.4867,3486.7
-78.522,-0.677,3.47211,3472.11
-78.522,-0.68,3.4708,3470.8
-78.522,-0.682,3.46899,3468.99
-78.522,-0.685,3.46057,3460.57
-78.522,-0.688,3.45052,3450.52
-78.522,-0.691,3.42627,3426.27
-78.522,-0.693,3.41864,3418.64
-78.522,-0.696,3.40937,3409.37
-78.522,-0.699,3.39715,3397.15
-78.522,-0.702,3.38815,3388.15
-78.522,-0.704,3.37662,3376.62
-78.522,-0.707,3.35506,3355.06
-78.522,-0.71,3.36001,3360.01
-78.522,-0.713,3.35481,3354.81
-78.522,-0.715,3.3338,3333.8
-78.522,-0.718,3.3735,3373.5
-78.522,-0.721,3.42316,3423.16
-78.522,-0.724,3.45887,3458.87
-78.522,-0.726,3.5233,3523.3
-78.522,-0.729,3.53378,3533.78
-78.522,-0.732,3.51447,3514.47
-78.522,-0.735,3.49578,3495.78
-78.522,-0.737,3.47585,3475.85
-78.522,-0.74,3.4312,3431.2
-78.522,-0.743,3.40144,3401.44
-78.522,-0.746,3.38803,3388.03
-78.522,-0.748,3.37276,3372.76
-78.522,-0.751,3.36921,3369.21
